ProductID;ProductName;Category;Brand;UnitCost;ListPrice
101585;Ethernet Cable Plus 377;Cables;Orion;€ 39,95;€ 67,91
101586;Webcam Plus 324;Office;Spectra;€ 12,87;€ 23,81
101587;Repeater Ultra 200;Networking;Nova;€ 223,79;€ 411,81
101588;Surge Protector X 795;Power;Kronos;€ 219,60;€ 385,02
101589;HDD Max 526;Storage;Nexus;€ 140,80;€ 193,71
101590;Display Prime 484;Screens;Kronos;€ 196,69;€ 349,20
101591;Panel Prime 615;Screens;Orion;€ 234,05;€ 394,25
101592;Plug Ultra 530;Smart Home;Atlas;€ 240,55;€ 359,85
101593;HDMI Cable Ultra 873;Cables;Aegis;€ 39,44;€ 72,18
101594;Switch Mini 735;Networking;Spectra;€ 138,10;€ 217,39
101595;Speaker Ultra 512;Audio;Aegis;€ 169,17;€ 253,27
101596;HDMI Cable Pro 156;Cables;Aether;€ 71,19;€ 134,52
101597;Panel Plus 679;Screens;Atlas;€ 122,96;€ 171,96
101598;Stand Pro 309;Accessories;Helios;€ 131,48;€ 206,63
101599;Sensor S 408;Smart Home;Orion;€ 158,92;€ 268,47
101600;Mouse S 168;Accessories;Aether;€ 5,01;€ 8,03
101601;Display Plus 309;Screens;Ion;€ 30,38;€ 35,50
101602;HDMI Cable Ultra 224;Cables;Aether;€ 78,48;€ 118,72
101603;USB Drive Max 979;Storage;Nexus;€ 166,25;€ 206,55
101604;HDD X 938;Storage;Aegis;€ 187,43;€ 249,38
101605;USB-C Cable S 591;Cables;Ion;€ 76,06;€ 125,55
101606;UPS Mini 500;Power;Aether;€ 99,53;€ 174,17
101607;Sensor Ultra 128;Smart Home;Nova;€ 74,44;€ 92,31
101608;Printer Max 760;Office;Aegis;€ 164,35;€ 270,01
101609;Sensor Mini 579;Smart Home;Aegis;€ 221,19;€ 330,41
101610;Hub Mini 976;Accessories;Orion;€ 215,95;€ 282,48
101611;HDMI Cable Plus 771;Cables;Nova;€ 42,09;€ 69,11
101612;Charger Prime 385;Power;Atlas;€ 197,32;€ 324,36
101613;Chair Prime 583;Office;Helios;€ 153,43;€ 197,20
101614;HDMI Cable Max 814;Cables;Ion;€ 84,40;€ 157,52
101615;Controller Ultra 146;Gaming;Spectra;€ 12,23;€ 20,79
101616;Repeater Plus 795;Networking;Helios;€ 121,72;€ 209,35
101617;Repeater X 873;Networking;Helios;€ 243,46;€ 448,40
101618;Mouse Max 138;Accessories;Spectra;€ 212,47;€ 255,95
101619;Gamepad Pro 428;Gaming;Spectra;€ 31,38;€ 46,67
101620;HDD S 358;Storage;Spectra;€ 125,32;€ 207,92
101621;Repeater X 933;Networking;Nexus;€ 134,49;€ 234,35
101622;Monitor Pro 308;Screens;Spectra;€ 13,14;€ 16,50
101623;Hub Ultra 659;Accessories;Atlas;€ 216,80;€ 304,72
101624;HDMI Cable S 684;Cables;Aether;€ 207,76;€ 316,97
101625;Controller X 549;Gaming;Spectra;€ 109,74;€ 157,16
101626;Display Plus 901;Screens;Spectra;€ 131,73;€ 161,46
101627;Bulb Pro 123;Smart Home;Nexus;€ 59,89;€ 111,12
101628;Headphones Mini 993;Audio;Nova;€ 218,51;€ 409,94
101629;Panel S 508;Screens;Ion;€ 156,57;€ 244,16
101630;Panel Prime 768;Screens;Spectra;€ 12,34;€ 17,32
101631;Headphones Mini 242;Audio;Nexus;€ 55,04;€ 97,01
101632;Mousepad S 174;Gaming;Aegis;€ 202,39;€ 318,34
101633;Power Bank Mini 526;Power;Aegis;€ 151,55;€ 243,89
101634;Display Prime 377;Screens;Ion;€ 182,22;€ 223,77
101635;Bulb S 541;Smart Home;Ion;€ 122,01;€ 211,83
101636;Router Pro 892;Networking;Aegis;€ 196,55;€ 254,95
101637;Surge Protector Pro 153;Power;Nova;€ 99,85;€ 143,08
101638;HDD Ultra 218;Storage;Nova;€ 112,30;€ 204,71
101639;Headset S 547;Gaming;Atlas;€ 229,93;€ 305,49
101640;Display Pro 522;Screens;Spectra;€ 188,13;€ 341,69
101641;HDMI Cable Pro 994;Cables;Spectra;€ 181,36;€ 319,10
101642;Screen X 284;Screens;Aegis;€ 74,24;€ 102,87
101643;Charger Max 720;Power;Nexus;€ 102,47;€ 168,38
101644;Display Max 606;Screens;Helios;€ 177,79;€ 312,92
101645;Access Point Max 898;Networking;Aether;€ 140,09;€ 252,40
101646;Access Point Max 814;Networking;Ion;€ 137,65;€ 169,07
101647;Headset Prime 180;Gaming;Nova;€ 54,87;€ 68,74
101648;Ethernet Cable Max 666;Cables;Nexus;€ 56,64;€ 80,96
101649;USB Drive S 765;Storage;Aegis;€ 192,23;€ 358,47
101650;Dock Pro 384;Accessories;Aether;€ 149,12;€ 205,09
101651;Screen Max 607;Screens;Aegis;€ 9,62;€ 13,82
101652;Sensor S 488;Smart Home;Aegis;€ 50,18;€ 73,93
101653;Hub Pro 881;Accessories;Kronos;€ 90,21;€ 105,50
101654;Charger Max 875;Power;Atlas;€ 11,70;€ 19,82
101655;Power Bank Ultra 926;Power;Nova;€ 31,76;€ 45,77
101656;Soundbar Prime 686;Audio;Ion;€ 181,21;€ 312,91
101657;Soundbar Ultra 863;Audio;Orion;€ 248,19;€ 329,76
101658;Mouse Max 355;Accessories;Kronos;€ 193,98;€ 266,12
101659;UPS Pro 470;Power;Nova;€ 70,84;€ 94,78
101660;UPS Plus 682;Power;Aegis;€ 166,89;€ 296,56
101661;SSD Prime 550;Storage;Aether;€ 7,17;€ 8,44
101662;Mousepad S 159;Gaming;Aether;€ 146,99;€ 177,81
101663;Power Bank Mini 551;Power;Ion;€ 49,05;€ 84,59
101664;Speaker Prime 332;Audio;Kronos;€ 159,43;€ 200,91
101665;Power Bank S 770;Power;Aegis;€ 14,43;€ 24,00
101666;Camera Mini 666;Smart Home;Spectra;€ 180,75;€ 216,11
101667;Mic Pro 653;Audio;Kronos;€ 180,99;€ 289,66
101668;Mousepad Plus 215;Gaming;Helios;€ 130,20;€ 172,87
101669;Mousepad Mini 173;Gaming;Spectra;€ 162,26;€ 293,19
101670;NVMe Mini 443;Storage;Aegis;€ 243,90;€ 444,64
101671;Controller Max 264;Gaming;Aether;€ 95,23;€ 130,29
101672;SSD Pro 723;Storage;Spectra;€ 56,81;€ 78,67
101673;HDMI Cable Mini 487;Cables;Spectra;€ 208,53;€ 244,91
101674;SSD Plus 329;Storage;Nova;€ 143,52;€ 272,45
101675;Ethernet Cable Plus 917;Cables;Nova;€ 17,60;€ 26,47
101676;USB-C Cable Prime 375;Cables;Ion;€ 52,78;€ 83,47
101677;Access Point S 336;Networking;Atlas;€ 116,68;€ 199,66
101678;Screen Prime 470;Screens;Nexus;€ 24,52;€ 38,50
101679;Display Prime 559;Screens;Atlas;€ 197,64;€ 261,34
101680;USB Drive S 790;Storage;Ion;€ 148,27;€ 185,87
101681;Mic Mini 220;Audio;Kronos;€ 24,97;€ 36,60
101682;HDD Prime 284;Storage;Spectra;€ 219,72;€ 255,23
101683;Screen Max 860;Screens;Nova;€ 29,74;€ 53,59
101684;Printer X 235;Office;Aegis;€ 131,15;€ 202,89
101685;Scanner Mini 511;Office;Nova;€ 175,75;€ 233,94
101686;Mic Mini 705;Audio;Helios;€ 154,15;€ 189,73
101687;Adapter Mini 518;Accessories;Helios;€ 159,55;€ 272,12
101688;Scanner Prime 851;Office;Kronos;€ 49,95;€ 86,14
101689;HDMI Cable X 707;Cables;Helios;€ 150,30;€ 248,81
101690;Plug Mini 280;Smart Home;Nova;€ 129,62;€ 206,23
101691;Screen Max 449;Screens;Nexus;€ 16,83;€ 25,89
101692;USB-C Cable Ultra 430;Cables;Spectra;€ 99,10;€ 170,25
101693;USB Drive S 631;Storage;Aegis;€ 73,17;€ 132,41
101694;Headset Mini 269;Gaming;Helios;€ 34,05;€ 46,15
101695;Bulb X 365;Smart Home;Nexus;€ 247,26;€ 424,08
101696;Router X 311;Networking;Kronos;€ 140,28;€ 214,84
101697;HDD Pro 106;Storage;Aegis;€ 124,65;€ 220,23
101698;Mousepad Max 849;Gaming;Nexus;€ 113,98;€ 141,86
101699;Camera Plus 555;Smart Home;Kronos;€ 222,78;€ 338,61
101700;Monitor Max 462;Screens;Orion;€ 201,89;€ 344,87
101701;Switch Mini 619;Networking;Helios;€ 87,16;€ 129,88
101702;HDMI Cable Mini 543;Cables;Helios;€ 29,61;€ 49,71
101703;Ethernet Cable S 776;Cables;Atlas;€ 210,22;€ 340,46
101704;Hub X 485;Accessories;Nexus;€ 218,67;€ 287,59
101705;Switch Prime 596;Networking;Kronos;€ 204,40;€ 347,51
101706;Headphones S 628;Audio;Orion;€ 215,00;€ 368,10
101707;Adapter Plus 671;Accessories;Nova;€ 154,75;€ 260,37
101708;Hub Max 489;Accessories;Nova;€ 159,60;€ 211,64
101709;Headset X 960;Gaming;Aether;€ 61,81;€ 84,62
101710;Bulb Ultra 656;Smart Home;Aether;€ 122,83;€ 150,15
101711;Screen Ultra 433;Screens;Kronos;€ 65,61;€ 96,36
101712;SSD Mini 455;Storage;Aether;€ 175,76;€ 295,03
101713;Sensor Ultra 129;Smart Home;Aether;€ 76,28;€ 116,76
101714;Webcam Mini 791;Office;Aegis;€ 82,82;€ 119,55
101715;Bulb Ultra 155;Smart Home;Nova;€ 70,74;€ 119,98
101716;Mousepad Max 519;Gaming;Aegis;€ 59,22;€ 106,99
101717;Ethernet Cable Plus 725;Cables;Nexus;€ 85,77;€ 137,55
101718;Mouse Ultra 899;Accessories;Aegis;€ 177,66;€ 325,86
101719;Ethernet Cable Pro 315;Cables;Helios;€ 93,71;€ 121,71
101720;HDD Ultra 397;Storage;Ion;€ 201,31;€ 369,00
101721;Gamepad S 113;Gaming;Nova;€ 13,84;€ 16,12
101722;USB-C Cable Ultra 143;Cables;Helios;€ 43,45;€ 59,79
101723;Access Point Pro 867;Networking;Nexus;€ 35,29;€ 61,34
101724;Printer Max 178;Office;Orion;€ 23,10;€ 39,08
101725;Scanner Pro 197;Office;Aegis;€ 185,29;€ 323,23
101726;Access Point Max 535;Networking;Spectra;€ 130,53;€ 152,40
101727;Headphones S 370;Audio;Aether;€ 242,47;€ 383,62
101728;Printer Ultra 327;Office;Kronos;€ 241,89;€ 379,95
101729;Plug S 117;Smart Home;Kronos;€ 248,32;€ 421,07
101730;Mousepad Plus 329;Gaming;Ion;€ 146,58;€ 171,30
101731;Repeater Mini 676;Networking;Aether;€ 31,69;€ 43,83
101732;HDD Plus 312;Storage;Helios;€ 216,88;€ 329,08
101733;Repeater X 731;Networking;Helios;€ 210,33;€ 324,45
101734;Surge Protector Pro 358;Power;Nexus;€ 105,91;€ 180,62
101735;USB Drive Mini 992;Storage;Aegis;€ 6,37;€ 10,62
101736;USB-C Cable Prime 767;Cables;Aether;€ 62,76;€ 93,89
101737;Camera Plus 535;Smart Home;Ion;€ 176,32;€ 252,45
101738;Keyboard Plus 302;Accessories;Orion;€ 112,21;€ 210,84
101739;Keyboard Prime 741;Accessories;Nova;€ 201,77;€ 305,76
101740;HDMI Cable Ultra 403;Cables;Nova;€ 33,81;€ 64,13
101741;Mic Mini 677;Audio;Ion;€ 164,30;€ 206,38
101742;Ethernet Cable Mini 719;Cables;Nexus;€ 66,55;€ 99,64
101743;Mousepad X 110;Gaming;Orion;€ 82,83;€ 106,39
101744;Bulb Pro 818;Smart Home;Helios;€ 50,98;€ 85,16
101745;HDMI Cable Mini 162;Cables;Aether;€ 158,12;€ 252,33
101746;Panel S 743;Screens;Atlas;€ 8,46;€ 10,95
101747;Mic Max 739;Audio;Nova;€ 192,91;€ 357,02
101748;HDMI Cable S 706;Cables;Ion;€ 42,34;€ 71,89
101749;Headphones Max 229;Audio;Orion;€ 200,24;€ 318,48
101750;Chair Max 314;Office;Atlas;€ 46,18;€ 80,24
101751;Switch X 268;Networking;Helios;€ 121,49;€ 139,74
101752;Screen X 535;Screens;Aegis;€ 167,89;€ 234,26
101753;Ethernet Cable S 502;Cables;Helios;€ 97,44;€ 140,23
101754;Bulb Max 643;Smart Home;Atlas;€ 24,16;€ 38,75
101755;Switch Max 960;Networking;Orion;€ 112,12;€ 166,08
101756;Mic Ultra 282;Audio;Helios;€ 11,20;€ 15,95
101757;Sensor Ultra 731;Smart Home;Atlas;€ 142,15;€ 269,86
101758;Switch Mini 865;Networking;Nova;€ 248,88;€ 322,77
101759;Controller S 700;Gaming;Ion;€ 81,05;€ 98,93
101760;Headset Pro 134;Gaming;Kronos;€ 163,57;€ 266,82
101761;Webcam Max 740;Office;Aegis;€ 19,02;€ 30,04
101762;Adapter Prime 277;Accessories;Aether;€ 120,99;€ 218,53
101763;USB-C Cable Pro 129;Cables;Helios;€ 155,17;€ 261,46
101764;USB Drive Plus 954;Storage;Orion;€ 212,22;€ 252,97
101765;Hub Plus 384;Accessories;Atlas;€ 245,93;€ 318,64
101766;UPS Mini 826;Power;Aegis;€ 46,46;€ 87,80
101767;Mousepad Pro 526;Gaming;Ion;€ 210,24;€ 347,37
101768;Panel X 185;Screens;Nexus;€ 47,28;€ 55,95
101769;Charger Ultra 750;Power;Nexus;€ 187,97;€ 334,28
101770;Hub Max 459;Accessories;Kronos;€ 33,84;€ 50,75
101771;Monitor Prime 219;Screens;Spectra;€ 229,91;€ 295,87
101772;Monitor Mini 885;Screens;Orion;€ 46,49;€ 53,83
101773;Gamepad Plus 415;Gaming;Aether;€ 210,14;€ 342,89
101774;Router Max 488;Networking;Orion;€ 177,95;€ 228,40
101775;USB Drive Mini 331;Storage;Spectra;€ 209,64;€ 283,98
101776;Access Point Max 814;Networking;Orion;€ 112,70;€ 137,42
101777;Headset Mini 890;Gaming;Spectra;€ 162,25;€ 241,31
101778;HDD Ultra 650;Storage;Aegis;€ 144,33;€ 273,55
101779;Scanner Max 450;Office;Atlas;€ 176,42;€ 269,54
101780;Mic S 323;Audio;Helios;€ 119,58;€ 140,34
101781;Screen X 243;Screens;Ion;€ 119,48;€ 166,35
101782;UPS Pro 818;Power;Nova;€ 30,63;€ 43,47
101783;Adapter Ultra 442;Accessories;Orion;€ 87,48;€ 159,85
101784;HDD Max 578;Storage;Atlas;€ 138,96;€ 238,18
101785;Plug Prime 848;Smart Home;Spectra;€ 102,84;€ 182,60
101786;Soundbar Mini 794;Audio;Atlas;€ 103,28;€ 121,88
101787;Repeater Plus 536;Networking;Ion;€ 194,65;€ 363,12
101788;Scanner Pro 624;Office;Spectra;€ 45,76;€ 62,94
101789;Charger S 233;Power;Ion;€ 167,53;€ 291,74
101790;Keyboard Max 920;Accessories;Helios;€ 89,80;€ 129,94
101791;Sensor X 276;Smart Home;Aegis;€ 78,81;€ 95,38
101792;Router Ultra 841;Networking;Nexus;€ 64,96;€ 108,06
101793;Gamepad Prime 452;Gaming;Aegis;€ 29,48;€ 46,06
101794;Chair Prime 951;Office;Nexus;€ 118,55;€ 157,92
101795;Panel X 881;Screens;Nova;€ 234,14;€ 339,48
101796;Mousepad Ultra 646;Gaming;Kronos;€ 22,56;€ 34,21
101797;Charger S 886;Power;Aegis;€ 62,61;€ 89,01
101798;HDMI Cable Ultra 761;Cables;Aegis;€ 61,37;€ 93,59
101799;Adapter Max 195;Accessories;Nexus;€ 88,20;€ 144,70
101800;Webcam Max 496;Office;Orion;€ 170,44;€ 257,45
101801;Speaker X 507;Audio;Nova;€ 172,17;€ 305,72
101802;Camera Mini 771;Smart Home;Helios;€ 216,30;€ 379,10
101803;Keyboard Mini 688;Accessories;Orion;€ 129,21;€ 215,10
101804;Adapter Ultra 889;Accessories;Aether;€ 18,36;€ 26,97
101805;Panel Prime 899;Screens;Spectra;€ 121,02;€ 169,59
101806;HDMI Cable Plus 534;Cables;Atlas;€ 135,27;€ 194,46
101807;Panel Pro 824;Screens;Orion;€ 149,59;€ 194,20
101808;Power Bank Ultra 575;Power;Aether;€ 74,02;€ 91,87
101809;Camera Mini 713;Smart Home;Aether;€ 173,16;€ 231,90
101810;Headset Pro 283;Gaming;Kronos;€ 76,84;€ 112,40
101811;Camera Max 710;Smart Home;Atlas;€ 32,36;€ 54,98
101812;HDMI Cable S 186;Cables;Nova;€ 136,07;€ 169,34
101813;NVMe Ultra 453;Storage;Aether;€ 243,10;€ 405,19
101814;Router Prime 178;Networking;Ion;€ 85,01;€ 100,20
101815;Power Bank Ultra 445;Power;Helios;€ 232,22;€ 397,55
101816;Scanner Pro 864;Office;Nova;€ 67,93;€ 111,38
101817;Display Plus 684;Screens;Nova;€ 68,94;€ 94,96
101818;Ethernet Cable S 918;Cables;Ion;€ 16,96;€ 26,80
101819;Switch Max 383;Networking;Nova;€ 127,88;€ 151,45
101820;Webcam Max 105;Office;Orion;€ 104,76;€ 121,94
101821;Webcam Max 573;Office;Orion;€ 151,77;€ 285,62
101822;Gamepad S 118;Gaming;Helios;€ 178,71;€ 235,15
101823;Surge Protector Prime 750;Power;Kronos;€ 150,83;€ 234,71
101824;Bulb Pro 448;Smart Home;Ion;€ 83,31;€ 147,21
101825;HDD Prime 645;Storage;Aether;€ 175,94;€ 291,13
101826;Headphones Pro 746;Audio;Nova;€ 124,20;€ 234,58
101827;Panel Mini 398;Screens;Nexus;€ 188,96;€ 281,29
101828;Sensor X 739;Smart Home;Aegis;€ 91,15;€ 134,32
101829;Keyboard Prime 484;Accessories;Kronos;€ 230,69;€ 288,08
101830;Surge Protector Plus 323;Power;Helios;€ 56,77;€ 70,00
101831;Soundbar X 663;Audio;Orion;€ 105,09;€ 180,07
101832;Webcam Max 888;Office;Spectra;€ 93,98;€ 115,52
101833;Gamepad Ultra 979;Gaming;Ion;€ 103,97;€ 178,58
101834;Speaker X 509;Audio;Aether;€ 75,66;€ 117,24
101835;Controller X 492;Gaming;Aether;€ 147,14;€ 215,35
101836;Printer S 733;Office;Nova;€ 59,93;€ 96,32
101837;HDMI Cable Ultra 432;Cables;Helios;€ 154,40;€ 196,84
101838;Camera Mini 860;Smart Home;Helios;€ 152,33;€ 265,42
101839;Scanner S 568;Office;Ion;€ 95,42;€ 172,33
101840;NVMe S 235;Storage;Aether;€ 76,78;€ 139,80
101841;Repeater Prime 350;Networking;Spectra;€ 172,50;€ 255,77
101842;Router Prime 922;Networking;Orion;€ 152,98;€ 213,93
101843;SSD Prime 107;Storage;Nexus;€ 188,41;€ 313,05
101844;Chair Prime 172;Office;Ion;€ 196,85;€ 367,75
101845;USB-C Cable Pro 592;Cables;Helios;€ 207,80;€ 248,29
101846;Chair Mini 833;Office;Aegis;€ 232,21;€ 376,63
101847;Camera Plus 249;Smart Home;Nova;€ 212,53;€ 365,22
101848;UPS X 522;Power;Helios;€ 165,85;€ 208,38
101849;Access Point S 199;Networking;Aether;€ 85,86;€ 143,41
101850;Bulb S 450;Smart Home;Aether;€ 77,35;€ 114,75
101851;Camera Max 879;Smart Home;Kronos;€ 39,31;€ 60,59
101852;Hub Mini 471;Accessories;Nexus;€ 179,88;€ 248,23
101853;USB Drive Max 830;Storage;Spectra;€ 112,77;€ 154,63
101854;USB Drive Max 363;Storage;Orion;€ 161,01;€ 188,54
101855;Switch Max 698;Networking;Spectra;€ 7,96;€ 11,33
101856;USB-C Cable Ultra 733;Cables;Ion;€ 225,50;€ 423,78
101857;NVMe Mini 487;Storage;Spectra;€ 217,03;€ 328,57
101858;HDD Prime 595;Storage;Ion;€ 224,80;€ 260,92
101859;Panel S 311;Screens;Atlas;€ 59,96;€ 81,47
101860;Screen Mini 570;Screens;Nexus;€ 144,50;€ 235,39
101861;Stand S 307;Accessories;Ion;€ 94,07;€ 110,50
101862;Panel Plus 666;Screens;Atlas;€ 240,61;€ 429,48
101863;USB-C Cable Pro 680;Cables;Helios;€ 133,12;€ 177,52
101864;USB Drive S 281;Storage;Nexus;€ 14,86;€ 23,88
101865;Ethernet Cable Plus 294;Cables;Kronos;€ 184,67;€ 339,44
101866;SSD Max 312;Storage;Ion;€ 60,76;€ 96,56
101867;Power Bank Prime 649;Power;Aether;€ 221,00;€ 262,62
101868;Monitor Prime 552;Screens;Nexus;€ 25,43;€ 33,01
101869;Ethernet Cable S 598;Cables;Spectra;€ 78,49;€ 90,83
101870;Scanner Prime 703;Office;Helios;€ 202,41;€ 326,04
101871;Plug Max 715;Smart Home;Aegis;€ 71,33;€ 115,79
101872;Headset Prime 760;Gaming;Ion;€ 78,41;€ 141,17
101873;Access Point Max 740;Networking;Atlas;€ 112,81;€ 212,41
101874;NVMe Pro 621;Storage;Aether;€ 120,27;€ 153,03
101875;Monitor Max 982;Screens;Nova;€ 113,58;€ 184,96
101876;HDMI Cable S 881;Cables;Orion;€ 61,79;€ 85,29
101877;Headphones Prime 801;Audio;Atlas;€ 78,52;€ 126,19
101878;Charger Mini 296;Power;Orion;€ 192,77;€ 335,30
101879;NVMe X 628;Storage;Spectra;€ 245,38;€ 402,45
101880;Webcam S 583;Office;Kronos;€ 233,91;€ 415,38
101881;Headset Max 844;Gaming;Orion;€ 91,71;€ 156,72
101882;Plug Ultra 880;Smart Home;Kronos;€ 107,20;€ 184,56
101883;Webcam Ultra 761;Office;Aegis;€ 202,32;€ 380,61
101884;Speaker S 777;Audio;Aegis;€ 180,58;€ 247,59
101885;Mousepad Mini 909;Gaming;Aegis;€ 98,69;€ 154,80
101886;Access Point Prime 209;Networking;Nexus;€ 23,23;€ 29,51
101887;Camera Prime 899;Smart Home;Spectra;€ 166,56;€ 277,46
101888;Plug Max 160;Smart Home;Nexus;€ 29,85;€ 48,65
101889;Soundbar Mini 391;Audio;Ion;€ 32,20;€ 40,27
101890;Display Ultra 994;Screens;Atlas;€ 41,85;€ 57,51
101891;Repeater Plus 351;Networking;Ion;€ 85,32;€ 133,09
101892;Headphones Max 243;Audio;Ion;€ 194,16;€ 233,19
101893;Gamepad Prime 288;Gaming;Atlas;€ 83,71;€ 110,56
101894;Headset S 361;Gaming;Atlas;€ 152,89;€ 282,77
101895;USB Drive Ultra 505;Storage;Helios;€ 202,49;€ 354,07
101896;HDMI Cable Mini 679;Cables;Aegis;€ 112,12;€ 131,64
101897;USB-C Cable Prime 688;Cables;Atlas;€ 86,77;€ 104,15
101898;Monitor Plus 644;Screens;Spectra;€ 43,76;€ 67,18
101899;Display Prime 869;Screens;Spectra;€ 22,91;€ 38,10
101900;Speaker Prime 766;Audio;Aether;€ 85,96;€ 110,57
101901;Surge Protector Prime 121;Power;Atlas;€ 103,36;€ 141,64
101902;Power Bank Pro 330;Power;Nova;€ 83,98;€ 106,06
101903;Repeater Mini 769;Networking;Spectra;€ 168,02;€ 290,25
101904;Charger X 891;Power;Atlas;€ 41,33;€ 57,09
101905;Display Pro 653;Screens;Aegis;€ 90,39;€ 108,64
101906;Gamepad S 410;Gaming;Nexus;€ 45,01;€ 85,22
101907;Router Mini 240;Networking;Nexus;€ 220,02;€ 408,86
101908;Screen Pro 988;Screens;Nova;€ 187,27;€ 319,28
101909;Chair Prime 508;Office;Aegis;€ 53,67;€ 92,75
101910;Charger Plus 618;Power;Helios;€ 228,75;€ 387,36
101911;Monitor S 600;Screens;Orion;€ 186,46;€ 264,55
101912;Gamepad S 192;Gaming;Nova;€ 200,95;€ 285,33
101913;Soundbar Plus 116;Audio;Ion;€ 6,78;€ 11,88
101914;Webcam Mini 417;Office;Helios;€ 209,95;€ 309,80
101915;Soundbar Plus 996;Audio;Nexus;€ 120,48;€ 224,51
101916;Speaker Pro 967;Audio;Atlas;€ 66,00;€ 103,85
101917;HDD X 811;Storage;Ion;€ 120,10;€ 141,63
101918;UPS Max 732;Power;Nexus;€ 106,64;€ 135,23
101919;HDD X 473;Storage;Orion;€ 220,37;€ 271,51
101920;HDD Prime 413;Storage;Aegis;€ 103,90;€ 148,57
101921;Headphones Mini 902;Audio;Spectra;€ 11,33;€ 13,27
101922;Plug X 147;Smart Home;Aegis;€ 137,17;€ 236,19
101923;HDMI Cable X 115;Cables;Orion;€ 90,42;€ 119,09
101924;Chair Plus 575;Office;Helios;€ 245,93;€ 440,73
101925;Ethernet Cable X 928;Cables;Aether;€ 161,03;€ 222,80
101926;Bulb X 772;Smart Home;Kronos;€ 137,30;€ 256,43
101927;Display Prime 228;Screens;Aether;€ 58,73;€ 73,26
101928;SSD Plus 834;Storage;Nexus;€ 103,94;€ 188,67
101929;Panel S 289;Screens;Nexus;€ 183,86;€ 252,96
101930;Sensor Max 435;Smart Home;Spectra;€ 108,40;€ 178,42
101931;Power Bank Ultra 913;Power;Aegis;€ 53,48;€ 68,81
101932;HDD S 506;Storage;Aegis;€ 84,02;€ 132,67
101933;Plug S 562;Smart Home;Atlas;€ 248,21;€ 369,81
101934;Headphones Prime 862;Audio;Ion;€ 73,43;€ 126,77
101935;Headset X 449;Gaming;Atlas;€ 202,71;€ 307,21
101936;Ethernet Cable Plus 976;Cables;Aether;€ 88,88;€ 136,81
101937;Monitor Ultra 656;Screens;Atlas;€ 35,93;€ 47,44
101938;Bulb Plus 229;Smart Home;Helios;€ 218,96;€ 302,22
101939;Scanner Plus 507;Office;Ion;€ 205,91;€ 373,57
101940;Ethernet Cable X 327;Cables;Nexus;€ 195,10;€ 253,44
101941;Controller X 919;Gaming;Ion;€ 135,62;€ 210,83
101942;HDMI Cable Mini 202;Cables;Orion;€ 171,70;€ 279,22
101943;Surge Protector X 978;Power;Nexus;€ 54,54;€ 64,72
101944;Chair Ultra 587;Office;Kronos;€ 119,66;€ 149,83
101945;Mic Plus 825;Audio;Aegis;€ 141,16;€ 195,32
101946;Power Bank Plus 873;Power;Spectra;€ 105,54;€ 132,75
101947;HDD Ultra 761;Storage;Nexus;€ 107,66;€ 171,56
101948;Switch Plus 382;Networking;Atlas;€ 39,41;€ 57,19
101949;Surge Protector S 245;Power;Orion;€ 169,70;€ 291,96
101950;Hub Max 205;Accessories;Helios;€ 194,06;€ 310,27
101951;Router Max 654;Networking;Aether;€ 187,01;€ 278,79
101952;Monitor Max 490;Screens;Atlas;€ 210,30;€ 282,14
101953;Plug X 876;Smart Home;Nova;€ 76,32;€ 117,70
101954;Display Mini 990;Screens;Spectra;€ 213,24;€ 324,32
101955;Printer Pro 985;Office;Nova;€ 193,64;€ 345,02
101956;Soundbar Mini 782;Audio;Kronos;€ 209,89;€ 396,13
101957;Screen Plus 348;Screens;Aegis;€ 148,52;€ 195,46
101958;Chair Plus 674;Office;Kronos;€ 153,63;€ 241,85
101959;Power Bank Ultra 716;Power;Ion;€ 31,41;€ 55,87
101960;Monitor Plus 882;Screens;Spectra;€ 63,46;€ 100,59
101961;Power Bank Ultra 455;Power;Nova;€ 163,54;€ 242,07
101962;Plug Pro 932;Smart Home;Spectra;€ 202,28;€ 345,55
101963;Scanner S 124;Office;Aegis;€ 159,48;€ 222,75
101964;Soundbar Pro 969;Audio;Nova;€ 223,28;€ 316,82
101965;Headset S 556;Gaming;Atlas;€ 197,01;€ 274,51
101966;Mic S 858;Audio;Orion;€ 103,32;€ 145,83
101967;NVMe Plus 460;Storage;Aether;€ 156,02;€ 266,00
101968;Router Max 839;Networking;Atlas;€ 27,16;€ 39,51
101969;Surge Protector X 307;Power;Aether;€ 69,85;€ 117,39
101970;Headset Prime 872;Gaming;Atlas;€ 44,01;€ 56,17
101971;Hub S 417;Accessories;Helios;€ 227,66;€ 381,37
101972;USB-C Cable X 733;Cables;Kronos;€ 175,43;€ 227,88
101973;Panel Ultra 249;Screens;Spectra;€ 180,39;€ 279,54
101974;Printer Ultra 965;Office;Orion;€ 239,24;€ 421,28
101975;Mic Plus 330;Audio;Spectra;€ 113,42;€ 133,90
101976;HDMI Cable Max 606;Cables;Orion;€ 59,99;€ 100,26
101977;Repeater S 763;Networking;Nexus;€ 203,82;€ 256,62
101978;Soundbar Pro 958;Audio;Nexus;€ 112,54;€ 176,38
101979;Charger Ultra 968;Power;Nexus;€ 132,05;€ 191,43
101980;UPS Max 922;Power;Nova;€ 201,42;€ 296,79
